Wavelength_nm,Amplitude_V
1550.088,0.39123702
1550.09,0.5454343
1550.092,0.14681071
1550.094,0.26930034
1550.096,0.42967406
1550.098,0.58996505
1550.1,0.52413714
1550.102,0.52324754
1550.104,0.35859126
1550.106,0.38214955
1550.108,0.52929
1550.11,0.5348128
1550.112,0.50113726
1550.114,0.5092856
1550.116,0.53981495
1550.118,0.15689096
1550.12,0.24631968
1550.122,0.58805674
1550.124,0.3723881
1550.126,0.18823193
1550.128,0.3515278
1550.13,0.4228921
1550.132,0.514111
1550.134,0.5060884
1550.136,0.12462074
1550.138,0.3267625
1550.14,0.11028453
1550.142,0.54407805
1550.144,0.18695304
1550.146,0.41243735
1550.148,0.3853092
1550.15,0.41276473
1550.152,0.38170832
1550.154,0.45779434
1550.156,0.41305497
1550.158,0.14515013
1550.16,0.28338397
1550.162,0.3732967
1550.164,0.26259872
1550.166,0.48016545
1550.168,0.25894886
1550.17,0.51434207
1550.172,0.17336686
1550.174,0.48469627
1550.176,0.19173272
1550.178,0.36400765
1550.18,0.2602622
1550.182,0.41866723
1550.184,0.2063702
1550.186,0.49770486
1550.188,0.38679194
1550.19,0.5786366
1550.192,0.45588517
1550.194,0.40369776
1550.196,0.51457936
1550.198,0.20984128
1550.2,0.41637123
1550.202,0.29520193
1550.204,0.4718955
1550.206,0.112234704
1550.208,0.31385604
1550.21,0.42585096
1550.212,0.33031967
1550.214,0.2189858
1550.216,0.33217463
1550.218,0.52487224
1550.22,0.2034195
1550.222,0.28358608
1550.224,0.59516776
1550.226,0.5564086
1550.228,0.11698417
1550.23,0.36516598
1550.232,0.13270651
1550.234,0.5619525
1550.236,0.32077247
1550.238,0.3092185
1550.24,0.23647301
1550.242,0.3844095
1550.244,0.17249936
1550.246,0.4994775
1550.248,0.34560516
1550.25,0.38323143
1550.252,0.5204024
1550.254,0.19257438
1550.256,0.18759154
1550.258,0.31040084
1550.26,0.49306414
1550.262,0.12927277
1550.264,0.4975851
1550.266,0.3503783
1550.268,0.38088173
1550.27,0.38219297
1550.272,0.12808369
1550.274,0.2248854
1550.276,0.47764874
1550.278,0.30613405
1550.28,0.3802585
1550.282,0.5724343
1550.284,0.12313589
1550.286,0.3248402
1550.288,0.28063706
1550.29,0.1532247
1550.292,0.5753972
1550.294,0.5807298
1550.296,0.25574407
1550.298,0.5733583
1550.3,0.11758681
1550.302,0.590448
1550.304,0.51796603
1550.306,0.2071651
1550.308,0.39977357
1550.31,0.49914968
1550.312,0.2596495
1550.314,0.27687588
1550.316,0.41448638
1550.318,0.17354703
1550.32,0.1591053
1550.322,0.22490264
1550.324,0.47062987
1550.326,0.28329962
1550.328,0.35367912
1550.33,0.19772528
1550.332,0.19705284
1550.334,0.42522562
1550.336,0.15418762
1550.338,0.43392035
1550.34,0.30035093
1550.342,0.43563545
1550.344,0.29086474
1550.346,0.5230261
1550.348,0.12777808
1550.35,0.5466487
1550.352,0.2343306
1550.354,0.1212711
1550.356,0.38120222
1550.358,0.21217711
1550.36,0.32960156
1550.362,0.5011571
1550.364,0.49577338
1550.366,0.4001928
1550.368,0.588936
1550.37,0.33187553
1550.372,0.119694196
1550.374,0.5097126
1550.376,0.21064694
1550.378,0.18811941
1550.38,0.13500497
1550.382,0.26394996
1550.384,0.2630795
1550.386,0.25138578
1550.388,0.39659646
1550.39,0.4757711
1550.392,0.56888336
1550.394,0.14702503
1550.396,0.17519091
1550.398,0.39492124
1550.4,0.1490678
1550.402,0.28538215
1550.404,0.41227612
1550.406,0.49027252
1550.408,0.20879965
1550.41,0.43399277
1550.412,0.42293483
1550.414,0.52980804
1550.416,0.25687376
1550.418,0.47504592
1550.42,0.47599992
1550.422,0.21959727
1550.424,0.4105789
1550.426,0.43758103
1550.428,0.23721421
1550.43,0.3259
1550.432,0.31788886
1550.434,0.48675478
1550.436,0.10034563
1550.438,0.3505133
1550.44,0.19217041
1550.442,0.423421
1550.444,0.44018444
1550.446,0.35056326
1550.448,0.37101477
1550.45,0.25752908
1550.452,0.25666133
1550.454,0.47255853
1550.456,0.16586569
1550.458,0.48575166
1550.46,0.4275066
1550.462,0.54223734
1550.464,0.23007235
1550.466,0.3530895
1550.468,0.11949476
1550.47,0.5562533
1550.472,0.43769574
1550.474,0.41143763
1550.476,0.4663446
1550.478,0.24216443
1550.48,0.40193012
1550.482,0.500461
1550.484,0.14514722
1550.486,0.57940847
1550.488,0.5459434
1550.49,0.5815094
1550.492,0.50417423
1550.494,0.24715555
1550.496,0.39077774
1550.498,0.16008121
1550.5,0.47708336
1550.502,0.17681983
1550.504,0.533412
1550.506,0.22027847
1550.508,0.18020596
1550.51,0.13545218
1550.512,0.45568258
1550.514,0.19310188
1550.516,0.19883391
1550.518,0.18484831
1550.52,0.25289756
1550.522,0.5706057
1550.524,0.34331083
1550.526,0.23043896
1550.528,0.18519539
1550.53,0.10945071
1550.532,0.28249633
1550.534,0.15503074
1550.536,0.113506
1550.538,0.15148985
1550.54,0.25926074
1550.542,0.47543186
1550.544,0.13349313
1550.546,0.43933696
1550.548,0.41027126
1550.55,0.5409951
1550.552,0.1919935
1550.554,0.49713385
1550.556,0.5324326
1550.558,0.58824205
1550.56,0.50427467
1550.562,0.1618841
1550.564,0.5735645
1550.566,0.507496
1550.568,0.20616259
1550.57,0.1825987
1550.572,0.5682071
1550.574,0.17784931
1550.576,0.4885517
1550.578,0.30262962
1550.58,0.46190262
1550.582,0.14592569
1550.584,0.46252915
1550.586,0.3559557
1550.588,0.5501892
1550.59,0.1941992
1550.592,0.15467803
1550.594,0.19811015
1550.596,0.13928768
1550.598,0.59007525
1550.6,0.16142832
1550.602,0.20042548
1550.604,0.5048429
1550.606,0.2233772
1550.608,0.21114667
1550.61,0.4361549
1550.612,0.29938263
1550.614,0.5177396
1550.616,0.41913468
1550.618,0.24410737
1550.62,0.39896163
1550.622,0.5332308
1550.624,0.2822415
1550.626,0.46823537
1550.628,0.3079165
1550.63,0.3715367
1550.632,0.46685
1550.634,0.13026369
1550.636,0.32747477
1550.638,0.14760676
1550.64,0.46250278
1550.642,0.40390313
1550.644,0.26346484
1550.646,0.13814075
1550.648,0.56290126
1550.65,0.25750187
1550.652,0.23768839
1550.654,0.15050249
1550.656,0.3886766
1550.658,0.23282672
1550.66,0.52142656
1550.662,0.4413834
1550.664,0.101957455
1550.666,0.3828373
1550.668,0.21591733
1550.67,0.10768356
1550.672,0.4096836
1550.674,0.20245717
1550.676,0.5498179
1550.678,0.38669038
1550.68,0.20459256
1550.682,0.5895637
1550.684,0.37322077
1550.686,0.18273608
1550.688,0.3586211
1550.69,0.57967454
1550.692,0.31210512
1550.694,0.31267276
1550.696,0.33056337
1550.698,0.24005178
1550.7,0.18089181
1550.702,0.38946384
1550.704,0.5471001
1550.706,0.46786487
1550.708,0.1480937
1550.71,0.3004245
1550.712,0.10264794
1550.714,0.2539702
1550.716,0.4346883
1550.718,0.24511714
1550.72,0.52027917
1550.722,0.3386921
1550.724,0.43458408
1550.726,0.5419326
1550.728,0.44140515
1550.73,0.5486631
1550.732,0.5040327
1550.734,0.38353214
1550.736,0.24861655
1550.738,0.2490712
1550.74,0.53766555
1550.742,0.12694211
1550.744,0.5707184
1550.746,0.2635299
1550.748,0.46943554
1550.75,0.2650149
1550.752,0.5766507
1550.754,0.11823702
1550.756,0.27665943
1550.758,0.5337305
1550.76,0.23702827
1550.762,0.23780973
1550.764,0.5493759
1550.766,0.51529115
1550.768,0.1528856
1550.77,0.39008996
1550.772,0.2116976
1550.774,0.20756914
1550.776,0.407702
1550.778,0.16193308
1550.78,0.3348895
1550.782,0.22791086
1550.784,0.5269612
1550.786,0.37724712
1550.788,0.20755441
1550.79,0.56323284
1550.792,0.51144826
1550.794,0.23264612
1550.796,0.58052546
1550.798,0.23386946
1550.8,0.24632156
1550.802,0.29298168
1550.804,0.18240261
1550.806,0.44350806
1550.808,0.37866867
1550.81,0.54723126
1550.812,0.22043762
1550.814,0.18511544
1550.816,0.2793117
1550.818,0.17305434
1550.82,0.57307553
1550.822,0.45872334
1550.824,0.49809584
1550.826,0.47402182
1550.828,0.22140959
1550.83,0.17032832
1550.832,0.3147168
1550.834,0.51450956
1550.836,0.26525766
1550.838,0.10478147
1550.84,0.43003035
1550.842,0.20003153
1550.844,0.37141758
1550.846,0.107440025
1550.848,0.35442492
1550.85,0.29680425
1550.852,0.540206
1550.854,0.4609069
1550.856,0.118014075
1550.858,0.4947612
1550.86,0.49561372
1550.862,0.43170476
1550.864,0.5646484
1550.866,0.5016268
1550.868,0.20944934
1550.87,0.29077294
1550.872,0.27496162
1550.874,0.35245392
1550.876,0.5768568
1550.878,0.40779918
1550.88,0.25646952
1550.882,0.5707589
1550.884,0.45013574
1550.886,0.23304026
1550.888,0.5532564
1550.89,0.27210644
1550.892,0.35810563
1550.894,0.3396114
1550.896,0.56181544
1550.898,0.23283169
1550.9,0.26665336
1550.902,0.4300801
1550.904,0.54330784
1550.906,0.15744205
1550.908,0.20494176
1550.91,0.5740172
1550.912,0.48864856
1550.914,0.27303487
1550.916,0.27881742
1550.918,0.33476692
1550.92,0.43689975
1550.922,0.38052055
1550.924,0.48805997
1550.926,0.12708339
1550.928,0.50952035
1550.93,0.12902568
1550.932,0.540487
1550.934,0.12162722
1550.936,0.16391622
1550.938,0.19009219
1550.94,0.2115254
1550.942,0.30088103
1550.944,0.427741
1550.946,0.54630166
1550.948,0.3622514
1550.95,0.36624488
1550.952,0.25965255
1550.954,0.5003402
1550.956,0.15524311
1550.958,0.25055158
1550.96,0.14849071
1550.962,0.20709041
1550.964,0.39329895
1550.966,0.1629802
1550.968,0.15030889
1550.97,0.5129554
1550.972,0.15914956
1550.974,0.4040267
1550.976,0.2760056
1550.978,0.54818356
1550.98,0.45377502
1550.982,0.12971511
1550.984,0.5477341
1550.986,0.30694944
1550.988,0.24911372
1550.99,0.436391
1550.992,0.45898697
1550.994,0.2516254
1550.996,0.27582827
1550.998,0.17816526
1551.0,0.39672178
1551.002,0.57845455
1551.004,0.30831224
1551.006,0.5981031
1551.008,0.1882073
1551.01,0.49804974
1551.012,0.56405413
1551.014,0.4440272
1551.016,0.15466315
1551.018,0.26327068
1551.02,0.1428329
1551.022,0.40087405
1551.024,0.5990744
1551.026,0.2873773
1551.028,0.18147253
1551.03,0.2343201
1551.032,0.38540098
1551.034,0.3844809
1551.036,0.21491042
1551.038,0.47535238
1551.04,0.14400615
1551.042,0.41152015
1551.044,0.31284946
1551.046,0.16358751
1551.048,0.41719237
1551.05,0.43652472
1551.052,0.32001016
1551.054,0.4989964
1551.056,0.3546583
1551.058,0.24287723
1551.06,0.57680064
1551.062,0.572022
1551.064,0.1478107
1551.066,0.57304066
1551.068,0.4877412
1551.07,0.15332209
1551.072,0.35966262
1551.074,0.11747566
1551.076,0.39442852
1551.078,0.5665938
1551.08,0.28410485
1551.082,0.3543126
1551.084,0.21378016
1551.086,0.37047312
1551.088,0.50128734
1551.09,0.20762914
1551.092,0.37674338
1551.094,0.27732164
1551.096,0.47393605
1551.098,0.45101932
1551.1,0.44939482
1551.102,0.28890157
1551.104,0.39963967
1551.106,0.4255426
1551.108,0.44040698
1551.11,0.38762817
1551.112,0.5334024
1551.114,0.22439928
1551.116,0.1279034
1551.118,0.58125174
1551.12,0.13036686
1551.122,0.55147785
1551.124,0.40614247
1551.126,0.5593702
1551.128,0.38247696
1551.13,0.51050436
1551.132,0.46064514
1551.134,0.36255607
1551.136,0.2816618
1551.138,0.10142951
1551.14,0.22545263
1551.142,0.5758834
1551.144,0.23773092
1551.146,0.47592622
1551.148,0.35424882
1551.15,0.2542572
1551.152,0.5955467
1551.154,0.12348719
1551.156,0.39103857
1551.158,0.3307591
1551.16,0.13826321
1551.162,0.2070481
1551.164,0.447121
1551.166,0.15416431
1551.168,0.50051254
1551.17,0.4125305
1551.172,0.1504288
1551.174,0.24340731
1551.176,0.16858894
1551.178,0.49880064
1551.18,0.3664798
1551.182,0.10141497
1551.184,0.37145182
1551.186,0.34140185
1551.188,0.4215382
1551.19,0.11742203
1551.192,0.11771289
1551.194,0.27468404
1551.196,0.44426906
1551.198,0.43327904
1551.2,0.2391318
1551.202,0.20803377
1551.204,0.4415628
1551.206,0.11355637
1551.208,0.37839165
1551.21,0.31204933
1551.212,0.21954341
1551.214,0.36014906
1551.216,0.20858383
1551.218,0.3821608
1551.22,0.17448692
1551.222,0.30284646
1551.224,0.35521317
1551.226,0.115850516
1551.228,0.4053586
1551.23,0.47515765
1551.232,0.5780368
1551.234,0.20156318
1551.236,0.20434768
1551.238,0.25241542
1551.24,0.545382
1551.242,0.3034286
1551.244,0.2508969
1551.246,0.47059038
1551.248,0.118995085
1551.25,0.37440726
1551.252,0.325095
1551.254,0.4124291
1551.256,0.46554983
1551.258,0.2624942
1551.26,0.4182086
1551.262,0.36216435
1551.264,0.1669839
1551.266,0.5408631
1551.268,0.47729507
1551.27,0.5608271
1551.272,0.4602023
1551.274,0.22240327
1551.276,0.31526312
1551.278,0.2934342
1551.28,0.11791097
1551.282,0.30527407
1551.284,0.27278474
1551.286,0.101961896
1551.288,0.52356166
1551.29,0.17193721
1551.292,0.3504761
1551.294,0.49233893
1551.296,0.4022407
1551.298,0.18467562
1551.3,0.40910557
1551.302,0.47879845
1551.304,0.52738225
1551.306,0.25932688
1551.308,0.1169607
1551.31,0.40397412
1551.312,0.21288426
1551.314,0.49044755
1551.316,0.43994084
1551.318,0.48659343
1551.32,0.5837656
1551.322,0.3922737
1551.324,0.55215675
1551.326,0.4209467
1551.328,0.19087218
1551.33,0.49965408
1551.332,0.44684932
1551.334,0.5889699
1551.336,0.221716
1551.338,0.26656276
1551.34,0.5107455
1551.342,0.1314448
1551.344,0.41659987
1551.346,0.36773804
1551.348,0.18441093
1551.35,0.18256086
1551.352,0.5050988
1551.354,0.10772258
1551.356,0.4734207
1551.358,0.46633363
1551.36,0.42483997
1551.362,0.30475882
1551.364,0.114160344
1551.366,0.50088835
1551.368,0.1628536
1551.37,0.24039374
1551.372,0.57339144
1551.374,0.25093052
1551.376,0.22756958
1551.378,0.5866853
1551.38,0.1429661
1551.382,0.1803452
1551.384,0.31915876
1551.386,0.49383655
1551.388,0.54217947
1551.39,0.47781786
1551.392,0.5880875
1551.394,0.10842307
1551.396,0.40975326
1551.398,0.1581731
1551.4,0.5551814
1551.402,0.5676536
1551.404,0.2515141
1551.406,0.51385427
1551.408,0.4151378
1551.41,0.15024439
1551.412,0.4013841
1551.414,0.5880285
1551.416,0.25404704
1551.418,0.10057039
1551.42,0.58839583
1551.422,0.3069917
1551.424,0.31546637
1551.426,0.45630607
1551.428,0.40219268
1551.43,0.2509933
1551.432,0.14998893
1551.434,0.51368123
1551.436,0.34168857
1551.438,0.43623716
1551.44,0.53025234
1551.442,0.10886119
1551.444,0.52969265
1551.446,0.47589764
1551.448,0.57341087
1551.45,0.2167954
1551.452,0.26121116
1551.454,0.43073937
1551.456,0.5628965
1551.458,0.5963347
1551.46,0.30836883
1551.462,0.36961484
1551.464,0.18527551
1551.466,0.4469877
1551.468,0.5186852
1551.47,0.49932465
1551.472,0.27292153
1551.474,0.581632
1551.476,0.1601733
1551.478,0.346985
1551.48,0.37729856
1551.482,0.36825693
1551.484,0.4789454
1551.486,0.4048036
1551.488,0.13856472
1551.49,0.18992582
1551.492,0.3661195
1551.494,0.4472738
1551.496,0.35708725
1551.498,0.2777539
1551.5,0.12556729
1551.502,0.49294046
1551.504,0.3485971
1551.506,0.36939457
1551.508,0.33447906
1551.51,0.2326727
1551.512,0.23818673
1551.514,0.13175039
1551.516,0.45379952
1551.518,0.23593643
1551.52,0.24928068
1551.522,0.5967501
1551.524,0.29290628
1551.526,0.35534862
1551.528,0.29323655
1551.53,0.24509555
1551.532,0.10292537
1551.534,0.5274432
1551.536,0.33657685
1551.538,0.45994514
1551.54,0.57932836
1551.542,0.10141567
1551.544,0.4375198
1551.546,0.15932035
1551.548,0.32898253
1551.55,0.52339107
1551.552,0.13574792
1551.554,0.59480673
1551.556,0.3904179
1551.558,0.29749674
1551.56,0.109755136
1551.562,0.39341155
1551.564,0.34744522
1551.566,0.2076585
1551.568,0.34522375
1551.57,0.10639463
1551.572,0.59973884
1551.574,0.26605722
1551.576,0.34011108
1551.578,0.49238908
1551.58,0.45638916
1551.582,0.5442795
1551.584,0.57066286
1551.586,0.19458891
1551.588,0.29519993
1551.59,0.4434085
1551.592,0.12251214
1551.594,0.45847246
1551.596,0.10244172
1551.598,0.55704427
1551.6,0.45908472
1551.602,0.3827496
1551.604,0.31445047
1551.606,0.5940124
1551.608,0.46825588
1551.61,0.5036465
1551.612,0.5126925
1551.614,0.11093747
1551.616,0.1273422
1551.618,0.1991825
1551.62,0.4276088
1551.622,0.4119746
1551.624,0.26258177
1551.626,0.5864994
1551.628,0.14655332
1551.63,0.48836005
1551.632,0.34043857
1551.634,0.3094171
1551.636,0.11278249
1551.638,0.46389982
1551.64,0.48578775
1551.642,0.25947875
1551.644,0.35848144
1551.646,0.40322107
1551.648,0.28382263
1551.65,0.407791
1551.652,0.31706354
1551.654,0.5390349
1551.656,0.45925662
1551.658,0.15525
1551.66,0.4998016
1551.662,0.2687528
1551.664,0.5677842
1551.666,0.40168563
1551.668,0.11378898
1551.67,0.46718135
1551.672,0.16536719
1551.674,0.53863376
1551.676,0.57416517
1551.678,0.44762793
1551.68,0.3664364
1551.682,0.4010315
1551.684,0.31442758
1551.686,0.14179139
1551.688,0.5644218
1551.69,0.26459327
1551.692,0.2564239
1551.694,0.1956624
1551.696,0.5962041
1551.698,0.5712822
1551.7,0.2747162
1551.702,0.23000269
1551.704,0.5026848
1551.706,0.31130502
1551.708,0.583894
1551.71,0.55060834
1551.712,0.47972566
1551.714,0.14496215
1551.716,0.45106387
1551.718,0.5936272
1551.72,0.28664628
1551.722,0.5407845
1551.724,0.30407092
1551.726,0.585662
1551.728,0.4267957
1551.73,0.14825024
1551.732,0.33952287
1551.734,0.12486438
1551.736,0.29753786
1551.738,0.5576906
1551.74,0.2161011
1551.742,0.5752839
1551.744,0.14996152
1551.746,0.43240577
1551.748,0.58284277
1551.75,0.4270768
1551.752,0.54950196
1551.754,0.59551525
1551.756,0.4209217
1551.758,0.49113193
1551.76,0.1159926
1551.762,0.3136552
1551.764,0.24413268
1551.766,0.51209265
1551.768,0.438789
1551.77,0.4072071
1551.772,0.5657793
1551.774,0.1444339
1551.776,0.5769206
1551.778,0.15038235
1551.78,0.2735088
1551.782,0.41513684
1551.784,0.2707381
1551.786,0.44126815
1551.788,0.4877093
1551.79,0.5142529
1551.792,0.18967184
1551.794,0.19103836
1551.796,0.12615702
1551.798,0.34542593
1551.8,0.16876681
1551.802,0.2592985
1551.804,0.5202172
1551.806,0.5743295
1551.808,0.51103795
1551.81,0.10032419
1551.812,0.38401213
1551.814,0.18333006
1551.816,0.28787345
1551.818,0.31395948
1551.82,0.5714704
1551.822,0.41686937
1551.824,0.23382753
1551.826,0.42139742
1551.828,0.57593274
1551.83,0.12957956
1551.832,0.5079938
1551.834,0.20844878
1551.836,0.17655398
1551.838,0.54943347
1551.84,0.10092473
1551.842,0.47054288
1551.844,0.1436142
1551.846,0.40899765
1551.848,0.41044846
1551.85,0.53138804
1551.852,0.51130325
1551.854,0.44258216
1551.856,0.2902738
1551.858,0.18320288
1551.86,0.41784146
1551.862,0.3484849
1551.864,0.13897114
1551.866,0.57778096
1551.868,0.25720975
1551.87,0.10107038
1551.872,0.55084515
1551.874,0.38852543
1551.876,0.46653032
1551.878,0.17633311
1551.88,0.30230284
1551.882,0.42253062
1551.884,0.22548236
1551.886,0.4507495
1551.888,0.21680745
1551.89,0.20456392
1551.892,0.105812326
1551.894,0.24095337
1551.896,0.22336839
1551.898,0.48217827
1551.9,0.38485494
1551.902,0.18891224
1551.904,0.38406372
1551.906,0.2127218
1551.908,0.31275114
1551.91,0.54410404
1551.912,0.4596281
1551.914,0.42555
1551.916,0.24074173
1551.918,0.16229083
1551.92,0.4764745
1551.922,0.3839452
1551.924,0.41138008
1551.926,0.58755666
1551.928,0.27416047
1551.93,0.5003738
1551.932,0.37947842
1551.934,0.21762997
1551.936,0.12644416
1551.938,0.40800545
1551.94,0.24880807
1551.942,0.44773918
1551.944,0.45036358
1551.946,0.32773024
1551.948,0.36819854
1551.95,0.41327342
1551.952,0.33430248
1551.954,0.5386853
1551.956,0.13796729
1551.958,0.5899091
1551.96,0.11672545
1551.962,0.20404817
1551.964,0.45415393
1551.966,0.14248013
1551.968,0.23108637
1551.97,0.17698833
1551.972,0.4617858
1551.974,0.3894667
1551.976,0.13223931
1551.978,0.33006713
1551.98,0.20425147
1551.982,0.5838493
1551.984,0.15395898
1551.986,0.3990276
1551.988,0.3409236
1551.99,0.38904226
1551.992,0.5782464
1551.994,0.27064094
1551.996,0.47438318
1551.998,0.32373324
1552.0,0.43038082
1552.002,0.28282878
1552.004,0.2135611
1552.006,0.14180818
1552.008,0.15087563
1552.01,0.57971513
1552.012,0.4942283
1552.014,0.22247963
1552.016,0.36457363
1552.018,0.45711637
1552.02,0.27626896
1552.022,0.31999403
1552.024,0.45919096
1552.026,0.21372716
1552.028,0.36317217
1552.03,0.20504409
1552.032,0.1015388
1552.034,0.44513187
1552.036,0.45363244
1552.038,0.59786135
1552.04,0.19050772
1552.042,0.46979016
1552.044,0.5739837
1552.046,0.42229018
1552.048,0.58157027
1552.05,0.5972205
1552.052,0.5008122
1552.054,0.59964293
1552.056,0.41291222
1552.058,0.34852785
1552.06,0.5588181
1552.062,0.5154779
1552.064,0.15505603
1552.066,0.2513613
1552.068,0.23032255
1552.07,0.5276308
1552.072,0.21662268
1552.074,0.2520224
1552.076,0.35939434
1552.078,0.13805975
1552.08,0.5806148
1552.082,0.34553137
1552.084,0.19521686
1552.086,0.23541036
1552.088,0.4990419
1552.09,0.41700324
1552.092,0.332313
1552.094,0.26580068
1552.096,0.5503422
1552.098,0.48628226
1552.1,0.45905602
1552.102,0.32300025
1552.104,0.59058005
1552.106,0.45503515
1552.108,0.31181237
1552.11,0.580276
1552.112,0.54786247
1552.114,0.4699826
1552.116,0.48349807
1552.118,0.31181374
1552.12,0.35367525
1552.122,0.19577368
1552.124,0.39769813
1552.126,0.28495827
1552.128,0.27371916
1552.13,0.5741141
1552.132,0.18239172
1552.134,0.5149868
1552.136,0.24073428
1552.138,0.11432782
1552.14,0.12023154
1552.142,0.31458876
1552.144,0.32723045
1552.146,0.26012558
1552.148,0.4343898
1552.15,0.3426714
1552.152,0.13705653
1552.154,0.2740356
1552.156,0.15098137
1552.158,0.13145785
1552.16,0.20415331
1552.162,0.45028773
1552.164,0.44800082
1552.166,0.53069454
1552.168,0.47820964
1552.17,0.36774784
1552.172,0.25630605
1552.174,0.10290575
1552.176,0.42356876
1552.178,0.2448566
1552.18,0.22505005
1552.182,0.5874128
1552.184,0.1871201
1552.186,0.11621737
1552.188,0.57469517
1552.19,0.25300336
1552.192,0.29671
1552.194,0.14046745
1552.196,0.30203262
1552.198,0.58611065
1552.2,0.44700986
1552.202,0.33691242
1552.204,0.2537358
1552.206,0.283022
1552.208,0.40561408
1552.21,0.22722504
1552.212,0.17597376
1552.214,0.44811434
1552.216,0.5347349
1552.218,0.55076945
1552.22,0.5207093
1552.222,0.36529985
1552.224,0.4944155
1552.226,0.5631779
1552.228,0.1116813
1552.23,0.3060491
1552.232,0.20206274
1552.234,0.5983844
1552.236,0.564783
1552.238,0.501093
1552.24,0.2479399
1552.242,0.5760511
1552.244,0.11462522
1552.246,0.19401985
1552.248,0.40843686
1552.25,0.49650335
1552.252,0.5418154
1552.254,0.2502543
1552.256,0.2954023
1552.258,0.3274137
1552.26,0.11348691
1552.262,0.5319846
1552.264,0.2689742
1552.266,0.19963923
1552.268,0.30459854
1552.27,0.45528167
1552.272,0.5354578
1552.274,0.20768823
1552.276,0.18630648
1552.278,0.5718915
1552.28,0.3754465
1552.282,0.282886
1552.284,0.19965973
1552.286,0.5976239
1552.288,0.45959213
1552.29,0.20894265
1552.292,0.14562972
1552.294,0.19964117
1552.296,0.2238713
1552.298,0.15554282
1552.3,0.21482569
1552.302,0.15838985
1552.304,0.28886586
1552.306,0.34309763
1552.308,0.3276425
1552.31,0.51460505
1552.312,0.22699769
1552.314,0.5435469
1552.316,0.5540614
1552.318,0.57989985
1552.32,0.19049162
1552.322,0.22287558
1552.324,0.41191614
1552.326,0.17044581
1552.328,0.14281067
1552.33,0.1368486
1552.332,0.40307483
1552.334,0.50233907
1552.336,0.22944283
1552.338,0.5667669
1552.34,0.49596775
1552.342,0.1387302
1552.344,0.30365157
1552.346,0.13400744
1552.348,0.5575971
1552.35,0.47140107
1552.352,0.44327256
1552.354,0.44135094
1552.356,0.24259125
1552.358,0.5667696
1552.36,0.5613883
1552.362,0.4697444
1552.364,0.33446512
1552.366,0.123557866
1552.368,0.11415567
1552.37,0.16906716
1552.372,0.39788234
1552.374,0.4990497
1552.376,0.5742329
1552.378,0.18768103
1552.38,0.23776394
1552.382,0.12705015
1552.384,0.5945236
1552.386,0.49045753
1552.388,0.34035707
1552.39,0.38778266
1552.392,0.3810872
1552.394,0.22718038
1552.396,0.19269535
1552.398,0.24848786
1552.4,0.22357677
1552.402,0.37876403
1552.404,0.2541014
1552.406,0.46447238
1552.408,0.38396987
1552.41,0.36613187
1552.412,0.5756469
1552.414,0.26120478
1552.416,0.41763493
1552.418,0.10002531
1552.42,0.4684618
1552.422,0.35127196
1552.424,0.20419247
1552.426,0.10075528
1552.428,0.453472
1552.43,0.43135035
1552.432,0.43270355
1552.434,0.3187274
1552.436,0.41964868
1552.438,0.38566738
1552.44,0.21944752
1552.442,0.35938403
1552.444,0.3572964
1552.446,0.51181144
1552.448,0.3167445
1552.45,0.31804273
1552.452,0.59220225
1552.454,0.5472319
1552.456,0.22114299
1552.458,0.5551466
1552.46,0.16898333
1552.462,0.52669555
1552.464,0.19166169
1552.466,0.3128017
1552.468,0.5919608
1552.47,0.14852446
1552.472,0.5198939
1552.474,0.347367
1552.476,0.15549569
1552.478,0.57624567
1552.48,0.37461567
1552.482,0.5403205
1552.484,0.53455347
1552.486,0.10731729
1552.488,0.23242036
1552.49,0.26846078
1552.492,0.36743203
1552.494,0.13593301
1552.496,0.29448345
1552.498,0.50731903
1552.5,0.18659556
1552.502,0.45063823
1552.504,0.3301647
1552.506,0.13535257
1552.508,0.18868703
1552.51,0.17051536
1552.512,0.4098589
1552.514,0.1436622
1552.516,0.51152337
1552.518,0.5033296
1552.52,0.140031
1552.522,0.5440986
1552.524,0.5795804
1552.526,0.121734045
1552.528,0.5751648
1552.53,0.23973109
1552.532,0.43238097
1552.534,0.18740787
1552.536,0.5087279
1552.538,0.5209567
1552.54,0.5891707
1552.542,0.59626675
1552.544,0.13792886
1552.546,0.4289818
1552.548,0.23652309
1552.55,0.1627889
1552.552,0.1743977
1552.554,0.56821865
1552.556,0.44182462
1552.558,0.12523048
1552.56,0.59211504
1552.562,0.50390613
1552.564,0.25458965
1552.566,0.33543333
1552.568,0.46328798
1552.57,0.43801606
1552.572,0.33154044
1552.574,0.35619494
1552.576,0.12160384
1552.578,0.3503166
1552.58,0.27012345
1552.582,0.2425256
1552.584,0.23481122
1552.586,0.42447343
1552.588,0.3146288
1552.59,0.3129012
1552.592,0.17959349
1552.594,0.5809318
1552.596,0.2119631
1552.598,0.3030546
1552.6,0.19510238
1552.602,0.45157143
1552.604,0.31806436
1552.606,0.30682498
1552.608,0.53754747
1552.61,0.47973993
1552.612,0.35993752
1552.614,0.3342952
1552.616,0.5799507
1552.618,0.5782311
1552.62,0.45238543
1552.622,0.48007396
1552.624,0.5495465
1552.626,0.5821544
1552.628,0.14113738
1552.63,0.5986694
1552.632,0.4515111
1552.634,0.39637244
